_id,Protein Conv,Total Fat Conv,Carbohydrate Conv,"Sugars, total Conv","Fiber, total dietary Conv",Calcium Conv,Iron Conv,Sodium Conv,Vitamin C Conv,Cholesterol Conv,Total Vitamin A Conv,addedSugar Conv,calories Conv
612d009d4c4f3be6d9e22abd,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e22e0c,"[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[29.0, ""g"", 29.0]","[27.0, ""g"", 27.0]",NaN,"[30.0, ""mg"", 0.03]",NaN,"[105.0, ""mg"", 0.105]",NaN,NaN,NaN,"[27.0, ""g"", 27.0]","[110.0, null, 110.0]"
612d009d4c4f3be6d9e22e0a,NaN,"[0.0, ""g"", 0.0]","[2.0, ""g"", 2.0]",NaN,NaN,NaN,NaN,"[105.0, ""mg"", 0.105]",NaN,NaN,NaN,NaN,"[10.0, null, 10.0]"
612d009d4c4f3be6d9e23bfc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e230f7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e246bb,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e2468f,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21d13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e24106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e22511,"[6.0, ""g"", 6.0]","[15.0, ""g"", 15.0]","[6.0, ""g"", 6.0]","[2.0, ""g"", 2.0]","[3.0, ""g"", 3.0]","[80.0, ""mg"", 0.08]","[1.0, ""mg"", 0.001]","[115.0, ""mg"", 0.115]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[1.0, ""g"", 1.0]","[170.0, null, 170.0]"
612d009d4c4f3be6d9e224bb,"[6.0, ""g"", 6.0]","[16.0, ""g"", 16.0]","[5.0, ""g"", 5.0]","[1.0, ""g"", 1.0]","[3.0, ""g"", 3.0]","[80.0, ""mg"", 0.08]","[1.0, ""mg"", 0.001]","[150.0, ""mg"", 0.15]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[0.0, ""g"", 0.0]","[170.0, null, 170.0]"
612d009d4c4f3be6d9e25291,"[2.0, ""g"", 2.0]","[1.0, ""g"", 1.0]","[20.0, ""g"", 20.0]","[1.0, ""g"", 1.0]","[1.0, ""g"", 1.0]","[0.0, ""DV"", 0.0]","[0.06, ""DV"", 0.00108]","[260.0, ""mg"", 0.26]","[0.0, ""DV"", 0.0]","[0.0, ""mg"", 0.0]","[0.0, ""DV"", 0.0]",NaN,"[10.0, null, 10.0]"
612d009d4c4f3be6d9e21d18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e239a8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e24103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e2372e,"[6.0, ""g"", 6.0]","[14.0, ""g"", 14.0]","[6.0, ""g"", 6.0]","[1.0, ""g"", 1.0]","[3.0, ""g"", 3.0]","[0.08, ""DV"", 0.104]","[0.06, ""DV"", 0.00108]","[0.0, ""mg"", 0.0]","[0.0, ""DV"", 0.0]","[0.0, ""mg"", 0.0]","[0.0, ""DV"", 0.0]",NaN,"[130.0, null, 130.0]"
612d009d4c4f3be6d9e25ccf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21eb5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e20f18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21eaa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e240f9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e240f2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21be0,"[4.0, ""g"", 4.0]","[1.0, ""g"", 1.0]","[25.0, ""g"", 25.0]","[2.0, ""g"", 2.0]","[5.0, ""g"", 5.0]","[80.0, ""mg"", 0.08]","[1.2, ""mg"", 0.0012]","[190.0, ""mg"", 0.19]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[2.0, ""g"", 2.0]","[110.0, null, 110.0]"
612d009d4c4f3be6d9e24192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e25d71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e24197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21ef9,"[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[1.0, ""g"", 1.0]","[1.0, ""g"", 1.0]",NaN,NaN,NaN,"[310.0, ""mg"", 0.31]",NaN,NaN,NaN,"[0.0, ""g"", 0.0]","[5.0, null, 5.0]"
612d009d4c4f3be6d9e22866,"[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[17.0, ""g"", 17.0]","[11.0, ""g"", 11.0]",NaN,NaN,NaN,"[10.0, ""mg"", 0.01]",NaN,NaN,NaN,NaN,"[70.0, null, 70.0]"
612d009d4c4f3be6d9e21bfe,"[4.0, ""g"", 4.0]","[1.0, ""g"", 1.0]","[30.0, ""g"", 30.0]","[8.0, ""g"", 8.0]","[2.0, ""g"", 2.0]","[40.0, ""mg"", 0.04]","[1.4, ""mg"", 0.0014]","[180.0, ""mg"", 0.18]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[3.0, ""g"", 3.0]","[150.0, null, 150.0]"
612d009d4c4f3be6d9e21bfd,"[4.0, ""g"", 4.0]","[1.0, ""g"", 1.0]","[25.0, ""g"", 25.0]","[2.0, ""g"", 2.0]","[4.0, ""g"", 4.0]","[45.0, ""mg"", 0.045]","[1.2, ""mg"", 0.0012]","[220.0, ""mg"", 0.22]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[2.0, ""g"", 2.0]","[110.0, null, 110.0]"
612d009d4c4f3be6d9e267d6,"[3.0, ""g"", 3.0]","[9.0, ""g"", 9.0]","[28.0, ""g"", 28.0]","[17.0, ""g"", 17.0]","[0.0, ""g"", 0.0]","[20.0, ""mg"", 0.02]","[1.1, ""mg"", 0.0011]","[240.0, ""mg"", 0.24]",NaN,"[55.0, ""mg"", 0.055]",NaN,"[17.0, ""g"", 17.0]","[200.0, null, 200.0]"
612d009d4c4f3be6d9e23d4c,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23cac,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21ea3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e24bd3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23cea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21b56,"[2.0, ""g"", 2.0]","[8.0, ""g"", 8.0]","[26.0, ""g"", 26.0]","[15.0, ""g"", 15.0]","[1.0, ""g"", 1.0]","[20.0, ""mg"", 0.02]","[0.3, ""mg"", 0.0003]","[200.0, ""mg"", 0.2]",NaN,"[25.0, ""mg"", 0.025]",NaN,"[14.0, ""g"", 14.0]","[180.0, null, 180.0]"
612d009d4c4f3be6d9e225b0,"[1.0, ""g"", 1.0]","[7.0, ""g"", 7.0]","[20.0, ""g"", 20.0]","[11.0, ""g"", 11.0]","[1.0, ""g"", 1.0]","[6.0, ""mg"", 0.006]","[1.2, ""mg"", 0.0012]","[80.0, ""mg"", 0.08]",NaN,"[5.0, ""mg"", 0.005]",NaN,"[11.0, ""g"", 11.0]","[140.0, null, 140.0]"
612d009d4c4f3be6d9e21bf6,"[2.0, ""g"", 2.0]","[13.0, ""g"", 13.0]","[33.0, ""g"", 33.0]","[23.0, ""g"", 23.0]","[1.0, ""g"", 1.0]","[20.0, ""mg"", 0.02]","[1.0, ""mg"", 0.001]","[150.0, ""mg"", 0.15]",NaN,"[35.0, ""mg"", 0.035]",NaN,"[22.0, ""g"", 22.0]","[260.0, null, 260.0]"
612d009d4c4f3be6d9e21c37,"[2.0, ""g"", 2.0]","[10.0, ""g"", 10.0]","[31.0, ""g"", 31.0]","[19.0, ""g"", 19.0]","[0.0, ""g"", 0.0]","[70.0, ""mg"", 0.07]","[1.0, ""mg"", 0.001]","[170.0, ""mg"", 0.17]",NaN,"[5.0, ""mg"", 0.005]",NaN,"[18.0, ""g"", 18.0]","[220.0, null, 220.0]"
612d009d4c4f3be6d9e21c36,"[2.0, ""g"", 2.0]","[18.0, ""g"", 18.0]","[30.0, ""g"", 30.0]","[18.0, ""g"", 18.0]","[1.0, ""g"", 1.0]","[15.0, ""mg"", 0.015]","[1.3, ""mg"", 0.0013000000000000002]","[200.0, ""mg"", 0.2]",NaN,"[5.0, ""mg"", 0.005]",NaN,"[17.0, ""g"", 17.0]","[250.0, null, 250.0]"
612d009d4c4f3be6d9e21b4e,"[2.0, ""g"", 2.0]","[9.0, ""g"", 9.0]","[27.0, ""g"", 27.0]","[17.0, ""g"", 17.0]","[1.0, ""g"", 1.0]","[15.0, ""mg"", 0.015]","[0.7, ""mg"", 0.0007]","[150.0, ""mg"", 0.15]",NaN,"[20.0, ""mg"", 0.02]",NaN,"[17.0, ""g"", 17.0]","[190.0, null, 190.0]"
612d009d4c4f3be6d9e21c3d,"[1.0, ""g"", 1.0]","[12.0, ""g"", 12.0]","[16.0, ""g"", 16.0]","[9.0, ""g"", 9.0]","[0.0, ""g"", 0.0]","[8.0, ""mg"", 0.008]","[0.7, ""mg"", 0.0007]","[100.0, ""mg"", 0.1]",NaN,"[5.0, ""mg"", 0.005]",NaN,"[8.0, ""g"", 8.0]","[170.0, null, 170.0]"
612d009d4c4f3be6d9e240ef,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e2287f,"[1.0, ""g"", 1.0]","[0.0, ""g"", 0.0]","[24.0, ""g"", 24.0]","[14.0, ""g"", 14.0]","[0.0, ""g"", 0.0]","[0.0, ""mg"", 0.0]","[0.4, ""mg"", 0.0004]","[65.0, ""mg"", 0.065]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[14.0, ""g"", 14.0]","[100.0, null, 100.0]"
612d009d4c4f3be6d9e22994,"[1.0, ""g"", 1.0]","[1.0, ""g"", 1.0]","[32.0, ""g"", 32.0]","[19.0, ""g"", 19.0]","[0.0, ""g"", 0.0]","[0.0, ""DV"", 0.0]","[0.02, ""DV"", 0.00035999999999999997]","[65.0, ""mg"", 0.065]","[0.0, ""DV"", 0.0]","[0.0, ""mg"", 0.0]","[0.0, ""DV"", 0.0]",NaN,"[10.0, null, 10.0]"
612d009d4c4f3be6d9e211ba,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e22a75,"[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[2.0, ""g"", 2.0]","[0.0, ""g"", 0.0]",NaN,NaN,NaN,"[0.0, ""mg"", 0.0]",NaN,NaN,NaN,"[0.0, ""g"", 0.0]","[5.0, null, 5.0]"
612d009d4c4f3be6d9e22ad2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e2289c,"[1.0, ""g"", 1.0]","[0.0, ""g"", 0.0]","[27.0, ""g"", 27.0]","[19.0, ""g"", 19.0]","[0.0, ""g"", 0.0]","[0.0, ""DV"", 0.0]","[0.0, ""DV"", 0.0]","[75.0, ""mg"", 0.075]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[19.0, ""g"", 19.0]","[110.0, null, 110.0]"
612d009d4c4f3be6d9e23805,"[2.0, ""g"", 2.0]","[0.5, ""g"", 0.5]","[29.0, ""g"", 29.0]","[13.0, ""g"", 13.0]","[1.0, ""g"", 1.0]","[0.0, ""mg"", 0.0]","[0.7, ""mg"", 0.0007]","[340.0, ""mg"", 0.34]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[13.0, ""g"", 13.0]","[130.0, null, 130.0]"
612d009d4c4f3be6d9e23fb1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23fae,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21e52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23fad,"[1.0, ""g"", 1.0]","[3.0, ""g"", 3.0]","[26.0, ""g"", 26.0]","[18.0, ""g"", 18.0]","[1.0, ""g"", 1.0]","[10.0, ""mg"", 0.01]","[1.4, ""mg"", 0.0014]","[105.0, ""mg"", 0.105]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[18.0, ""g"", 18.0]","[140.0, null, 140.0]"
612d009d4c4f3be6d9e21e5a,"[3.0, ""g"", 3.0]","[1.0, ""g"", 1.0]","[30.0, ""g"", 30.0]","[7.0, ""g"", 7.0]","[0.0, ""g"", 0.0]","[70.0, ""mg"", 0.07]","[1.4, ""mg"", 0.0014]","[490.0, ""mg"", 0.49]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[7.0, ""g"", 7.0]","[140.0, null, 140.0]"
612d009d4c4f3be6d9e2286c,"[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[13.0, ""g"", 13.0]","[10.0, ""g"", 10.0]",NaN,NaN,NaN,"[0.0, ""mg"", 0.0]",NaN,NaN,NaN,NaN,"[50.0, null, 50.0]"
612d009d4c4f3be6d9e2298d,"[2.0, ""g"", 2.0]","[0.0, ""g"", 0.0]","[33.0, ""g"", 33.0]","[18.0, ""g"", 18.0]",NaN,NaN,NaN,"[10.0, ""mg"", 0.01]",NaN,NaN,NaN,NaN,"[140.0, null, 140.0]"
612d009d4c4f3be6d9e2293b,"[3.0, ""g"", 3.0]","[0.0, ""g"", 0.0]","[31.0, ""g"", 31.0]","[21.0, ""g"", 21.0]",NaN,NaN,NaN,"[0.0, ""mg"", 0.0]",NaN,NaN,NaN,NaN,"[140.0, null, 140.0]"
612d009d4c4f3be6d9e23b75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21b67,"[5.0, ""g"", 5.0]","[1.5, ""g"", 1.5]","[26.0, ""g"", 26.0]","[3.0, ""g"", 3.0]","[3.0, ""g"", 3.0]","[70.0, ""mg"", 0.07]","[1.5, ""mg"", 0.0015]","[190.0, ""mg"", 0.19]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[3.0, ""g"", 3.0]","[130.0, null, 130.0]"
612d009d4c4f3be6d9e21b64,"[5.0, ""g"", 5.0]","[2.5, ""g"", 2.5]","[20.0, ""g"", 20.0]","[2.0, ""g"", 2.0]","[3.0, ""g"", 3.0]","[45.0, ""mg"", 0.045]","[1.2, ""mg"", 0.0012]","[150.0, ""mg"", 0.15]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[2.0, ""g"", 2.0]","[110.0, null, 110.0]"
612d009d4c4f3be6d9e21b53,"[3.0, ""g"", 3.0]","[1.5, ""g"", 1.5]","[17.0, ""g"", 17.0]","[1.0, ""g"", 1.0]","[2.0, ""g"", 2.0]","[45.0, ""mg"", 0.045]","[0.9, ""mg"", 0.0009000000000000001]","[240.0, ""mg"", 0.24]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[1.0, ""g"", 1.0]","[90.0, null, 90.0]"
612d009d4c4f3be6d9e24254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23d2c,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21d9c,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21d10,"[5.0, ""g"", 5.0]","[1.5, ""g"", 1.5]","[51.0, ""g"", 51.0]","[12.0, ""g"", 12.0]","[6.0, ""g"", 6.0]","[0.0, ""mg"", 0.0]","[18.0, ""mg"", 0.018000000000000002]","[10.0, ""mg"", 0.01]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[12.0, ""g"", 12.0]","[210.0, null, 210.0]"
612d009d4c4f3be6d9e24060,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23958,"[10.0, ""g"", 10.0]","[4.5, ""g"", 4.5]","[47.0, ""g"", 47.0]","[4.0, ""g"", 4.0]","[2.0, ""g"", 2.0]","[100.0, ""mg"", 0.1]","[0.8, ""mg"", 0.0008]","[500.0, ""mg"", 0.5]",NaN,"[10.0, ""mg"", 0.01]",NaN,"[0.0, ""g"", 0.0]","[260.0, null, 260.0]"
612d009d4c4f3be6d9e239db,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e25a46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21e09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23d51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e238bd,"[7.0, ""g"", 7.0]","[3.5, ""g"", 3.5]","[51.0, ""g"", 51.0]","[4.0, ""g"", 4.0]","[0.0, ""g"", 0.0]","[110.0, ""mg"", 0.11]","[0.3, ""mg"", 0.0003]","[380.0, ""mg"", 0.38]",NaN,"[10.0, ""mg"", 0.01]",NaN,"[0.0, ""g"", 0.0]","[260.0, null, 260.0]"
612d009d4c4f3be6d9e22336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21f9a,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23eea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e22344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e24acc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21fdf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e25d55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e25da1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e238ba,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e22c86,"[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[11.0, ""g"", 11.0]","[11.0, ""g"", 11.0]",NaN,NaN,NaN,"[40.0, ""mg"", 0.04]",NaN,NaN,NaN,NaN,"[0.0, null, 0.0]"
612d009d4c4f3be6d9e22c59,"[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[27.0, ""g"", 27.0]","[26.0, ""g"", 26.0]",NaN,NaN,NaN,"[40.0, ""mg"", 0.04]","[1.0, ""DV"", 0.06]",NaN,NaN,NaN,"[0.0, null, 0.0]"
612d009d4c4f3be6d9e23de5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e2234e,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21d14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23ea6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23cca,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23f14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e2237c,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23f31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23f9a,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23b6e,"[19.0, ""g"", 19.0]","[14.0, ""g"", 14.0]","[34.0, ""g"", 34.0]","[2.0, ""g"", 2.0]","[12.0, ""g"", 12.0]","[140.0, ""mg"", 0.14]","[2.7, ""mg"", 0.0027]","[870.0, ""mg"", 0.87]",NaN,"[35.0, ""mg"", 0.035]",NaN,"[0.0, ""g"", 0.0]","[340.0, null, 340.0]"
612d009d4c4f3be6d9e23b95,"[15.0, ""g"", 15.0]","[13.0, ""g"", 13.0]","[30.0, ""g"", 30.0]","[3.0, ""g"", 3.0]","[10.0, ""g"", 10.0]","[40.0, ""mg"", 0.04]","[2.6, ""mg"", 0.0026000000000000003]","[850.0, ""mg"", 0.85]",NaN,"[35.0, ""mg"", 0.035]",NaN,"[0.0, ""g"", 0.0]","[300.0, null, 300.0]"
612d009d4c4f3be6d9e24f00,"[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[30.0, ""g"", 30.0]","[30.0, ""g"", 30.0]",NaN,"[0.02, ""DV"", 0.026]","[0.02, ""DV"", 0.00035999999999999997]","[15.0, ""mg"", 0.015]","[1.0, ""DV"", 0.06]",NaN,NaN,NaN,"[0.0, null, 0.0]"
612d009d4c4f3be6d9e23f0d,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e237fd,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e2239f,"[0.0, ""g"", 0.0]","[2.0, ""g"", 2.0]","[10.0, ""g"", 10.0]","[8.0, ""g"", 8.0]","[0.0, ""g"", 0.0]","[0.02, ""DV"", 0.026]","[0.0, ""DV"", 0.0]","[10.0, ""mg"", 0.01]","[0.0, ""DV"", 0.0]","[0.0, ""mg"", 0.0]","[0.0, ""DV"", 0.0]",NaN,"[60.0, null, 60.0]"
612d009d4c4f3be6d9e23ee4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e22c77,"[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[2.0, ""g"", 2.0]","[1.0, ""g"", 1.0]",NaN,NaN,NaN,"[45.0, ""mg"", 0.045]","[1.0, ""DV"", 0.06]",NaN,NaN,NaN,"[0.0, null, 0.0]"
612d009d4c4f3be6d9e21fe9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23eba,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23e93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23f2b,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23bcb,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23de7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e24b47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23def,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e25f8c,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23bb8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e22340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e24656,"[1.0, ""g"", 1.0]","[2.5, ""g"", 2.5]","[19.0, ""g"", 19.0]","[13.0, ""g"", 13.0]","[1.0, ""g"", 1.0]","[0.0, ""mg"", 0.0]","[0.7, ""mg"", 0.0007]","[125.0, ""mg"", 0.125]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[12.0, ""g"", 12.0]","[100.0, null, 100.0]"
612d009d4c4f3be6d9e23c23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23c51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e22bd0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23b6a,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
